"frostobs" "tobs" "indic" "name" "alti" "date" "flevap" "flir" "fllat" "hu1000" "hu2" "nb" "nc" "nh" "nm" "ntHm3" "nt" "pmer" "rrcv" "rrge" "sncv" "snge" "gradt1" "tprev" "ff" "month" "ddf"
"17860" "0" 0.200000002980232 "51183001" "COURCY" 91 2013-02-15 0.00465693750834358 18288.5555890810 11648.3199477195 74.0768439338353 98.4398199690077 8 0 1.63573074340821 0 7.91320528290817 8 1024.52126646497 0 0.0243552735330471 0 1.52584345869470e-05 -3.84875850446405 1.640056660102 1.43187356575012 "2" "S"
"17862" "0" 1.20000004768372 "54526001" "TOMBLAINE" 212 2013-02-15 -0.00253544367021518 -5162.54641405279 -6669.38763014977 87.1620217115403 98.7494611740091 7.95690744055583 0 0 0 7.95690744055583 7.95690744055583 1024.90804134369 0.00134664248263046 0.0163856659291428 0 0.00759510682483735 -4.31628151138534 0.214408598344442 0.655926965873849 "2" "C"
"17863" "0" 3.79999995231628 "59343001" "LESQUIN" 47 2013-02-15 -0.000747661641792415 -94479.4730297325 -593.874042957775 98.1142432034815 98.2383470188365 7.82312354326313 0 3.92609449446218 0 6.92718438744576 7.90218667626413 1023.51337513924 0 0.00422363216057419 0 0 -1.54418853476646 -0.451688976883713 1.15826076097305 "2" "S"
"17864" "1" -1.5 "63113001" "CLERMONT-FERRAND" 331 2013-02-15 -0.00801510575257673 -268576.250558320 -20592.0817975996 48.5172277398649 93.9882294039734 7.45701923980233 0 0 0 6.12728273269747 7.45701923980233 1024.76433806725 0 9.59966425284464e-05 0 0.000414842060138131 -3.02839041676090 0.145028533946638 1.41631480282468 "2" "S"
"17865" "0" 0.899999976158142 "67124001" "ENTZHEIM" 150 2013-02-15 0.000232369319974168 -109926.810787201 -478.854130744934 96.2373019019992 99.0269571594126 6.36040949821472 0 0.0252082347869873 0 7.62178420033888 6.36040949821472 1024.94994163513 0 0.0617630740177901 0.000144212825716750 9.9455325425879e-05 -2.85826280911715 -0.534913134301291 0.367937386123955 "2" "C"
"17866" "0" 1.60000002384186 "69029001" "BRON" 197 2013-02-15 0.0407950352311984 -395525.708656342 104673.530053749 77.6918182950692 98.8646089209127 7.9696914781407 0 0 0 4.83096657309942 7.9696914781407 1024.07023912580 0.000315713769367659 0.00900007633690322 0 4.80331763199589e-05 -2.78813397884369 0.0813990773882561 2.48458048952654 "2" "N"
"17867" "0" 3 "75114001" "PARIS-14E" 75 2013-02-15 0.00517307358120784 -294097.013637704 13218.7722365408 69.2741979498633 98.4437338399028 8 0 1.19272675425464 0 6.8547482031454 8 1024.51483525495 0 0.0259723228471779 0 0.0142951006654394 0.0576661894616516 -1.91352461043913 1.1175129920558 "2" "S"
"17868" "1" -2.09999990463257 "76116001" "BOOS" 151 2013-02-15 0.00602840838091554 -425483.479331761 17301.2537912338 67.7877316152665 98.7029019482951 8 0 0.4375 0 6.62235864652088 8 1023.97198498359 0 0.0297953046575464 0 0.00282161041694095 0.282743426825125 -2.41778121292588 0.874871001692829 "2" "C"
"17869" "0" 4.90000009536743 "80001001" "ABBEVILLE" 70 2013-02-15 0.0167898925718788 -651082.260023944 44663.698437333 88.1016565844398 99.269887956335 3.46634250578971 0 2.31427133083344 0 2.86150521632952 4.7514373272479 1023.52042404080 0 0.00467629116016605 0 0 -0.171315076925571 -1.37028271110773 1.65180286559785 "2" "S"
"17870" "1" -0.699999988079071 "86027001" "BIARD" 123 2013-02-15 0.00445779814617709 -618734.102022382 11493.7290926818 67.7001579890199 99.1132504858382 1.32287191396393 0 2.85073130205273 0.130352342670793 4.27196976796444 3.76937360316515 1022.92390855074 0.000191555519864840 0.00149926689416314 0 0 -1.41355263255537 0.641110604578189 1.09204872279789 "2" "N"
"17871" "0" 0.200000002980232 "87085006" "LIMOGES" 402 2013-02-15 0.00633689794845797 -646430.388127455 15451.0048022645 50.6668310623638 97.2238609964117 0.424725939931681 0 2.33359942823428 0.166560232639309 4.06856752599242 2.76106272305014 1023.07075817321 0.000896013703496155 0.000644745395593578 0 0 -1.13997189244868 -0.828156315410181 1.35789960338583 "2" "E"
"17872" "0" 1.70000004768372 "13054001" "MARIGNANE" 9 2013-02-16 -0.00188543478410028 -741497.349500083 -4985.61010319072 68.5315840186988 91.4166233894313 0 0 2.55522414901316 0 0.220224349284762 2.52249979972839 1017.52979041055 0 0 0 0 -0.484532300875796 1.58003829509800 3.29411728025129 "2" "E"
"17873" "0" 0.300000011920929 "14137001" "CARPIQUET" 67 2013-02-16 0.00798054017431845 -754677.109363252 21215.2499978523 60.7072413163847 97.9891066234305 0.832353124609253 0 0 0 2.86762610572376 0.832353124609253 1020.35183658547 0 0 0 0 0.334704293366611 -1.58303995063533 2.1530820310462 "2" "E"
"17874" "0" 2.79999995231628 "20004002" "AJACCIO" 5 2013-02-16 -0.0582577190903059 -706047.163784503 -144568.247966764 75.0357952908189 79.0536005167837 0.0459208461397787 0 0 0 0.0771761344512918 0.0459208461397787 1017.49278887646 0.00710496259898709 0.000742069703392179 0 0 -1.72905738468397 2.85421983498381 2.84411897485533 "2" "E"
"17875" "0" 0.300000011920929 "21473001" "OUGES" 219 2013-02-16 -0.0336796751353177 -26607.8851848841 -88165.3844895363 39.911576227064 95.7037739231396 8 0 0 0 8 8 1021.58160036177 0 0.00255446428559481 0 0.0220320368312058 -0.88930278735643 -0.244108530363862 3.82505715688359 "2" "N"
"17876" "1" -0.899999976158142 "25056001" "BESANCON" 307 2013-02-16 0.00910799612032065 -895579.188366424 25480.0567398965 36.8722028611963 95.7750243582112 0 0 0 0 0 0 1021.22141679667 0 0 0 0.000531159046673224 1.65227608231226 -3.12557719901986 2.39009160156906 "2" "E"
"17877" "0" 0.899999976158142 "31069001" "BLAGNAC" 151 2013-02-16 -0.0367890693026539 -921489.637411332 -92475.3771511335 7.37354936859556 80.8476203023213 0 0 0.0728460416146382 0 0 0.0728460416146382 1015.55055911588 0 0 0 0 4.9016400735144 1.13395092717796 3.64564088672162 "2" "E"
"17878" "0" 0.600000023841858 "33281001" "MERIGNAC" 47 2013-02-16 0.00294200181928009 -832071.240546682 7319.12499900974 2.04727226022275 90.9906139236398 0 0 0 0 0 0 1014.53598267317 0 0 0 0 6.75047179385341 0.217241569612990 2.66449260651308 "2" "E"
"17879" "1" -0.200000002980232 "34154001" "MAUGUIO" 2 2013-02-16 -0.152210354645237 -944655.553990632 -375553.670223221 95.8439360334523 72.2631907593831 4.44754145907246 0 5.41262087395648 0 1.48692960056246 6.85828331622065 1017.84262751688 0 0 0 0 -1.91691058147821 2.83343939013437 5.54951953661563 "2" "N"
"17880" "0" 2.5 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2013-02-16 0.0175695829054518 -861526.729945563 44443.1936794519 17.7587197126932 96.908762973358 2.01554971920905 0 0 0 0 2.01554971920905 1018.16901536942 0 0 0 0 1.96397050704968 0.886477203253548 3.90272940314644 "2" "E"
"17881" "0" 2.29999995231628 "44020001" "BOUGUENAIS" 26 2013-02-16 -0.00667934639057671 -894386.686641734 -16978.7057159095 5.75659567956151 91.5267284538449 0 0 0 0 0 0 1016.66183654712 0 0 0 0 4.24533929846912 0.361826515197775 4.96617146552304 "2" "E"
"17882" "0" 1 "45055001" "BRICY" 125 2013-02-16 0.00147228617633388 -225070.683664115 4372.93602427095 56.1510259824257 98.584477458111 8 0 3.87082846562384 0 8 8 1020.76558393955 0 0.0249566053919743 0 0.00214301002883666 -0.440126061522562 -1.15553533418256 4.54280375458999 "2" "E"
"17883" "0" 0.200000002980232 "51183001" "COURCY" 91 2013-02-16 -0.026080310344696 -31727.7691560984 -66000.0044603347 81.4536058121348 97.5491166823758 8 0 0 0 8 8 1023.35082582018 0 0.0127096672808877 0 0.00186318088208277 -2.88620090484619 0.33323145374891 2.93262592593510 "2" "E"
"17885" "0" 0.300000011920929 "54526001" "TOMBLAINE" 212 2013-02-16 -0.0102095808833838 -22552.987505423 -26415.4183159918 71.080572833637 98.998283901666 8 0 0 0 8 8 1023.26272588391 0 0.0122476937249302 0 0.000515351672120872 -2.79382942716369 -0.200255952276976 3.58877210094344 "2" "E"
"17886" "0" 0.600000023841858 "59343001" "LESQUIN" 47 2013-02-16 -0.033084708163507 -120351.738601082 -83594.849394515 88.4733206423924 98.2912436916957 8 0 0 0 8 8 1023.70575001717 0 0.0264843948930605 0 0.0132739319186684 0.032651298045943 -2.32848589301090 1.41931837807229 "2" "S"
"17887" "1" -3.20000004768372 "63113001" "CLERMONT-FERRAND" 331 2013-02-16 -0.00286897571766073 -893783.311489254 -8154.74152398103 29.4462112251723 96.9601538998092 0.107095427491006 0 6.87530253292788 0 7.3744776511303 6.90207638980064 1019.06528821525 0 6.34260662763961e-05 0 0 2.28856753347644 -2.33054364614723 0.382856689585884 "2" "C"
"17888" "1" -0.300000011920929 "67124001" "ENTZHEIM" 150 2013-02-16 -0.0076957840515206 -6870.1839889288 -19291.2289152145 81.4720610575023 97.579237562445 7.16984455558122 0 0 0 8 7.16984455558122 1023.43194999695 0 0.00546615698385722 0 0.000882774540059472 -3.47847465454834 0.0362273575243535 1.96284330347827 "2" "W"
"17889" "0" 0.100000001490116 "69029001" "BRON" 197 2013-02-16 -0.0278172415547715 -62728.5254011594 -71121.4846608938 47.5160673423752 97.5757764437837 7.77416027529034 0 4.93812415237972 0 7.96354323157175 7.9239573204095 1020.60582004547 0 0.00476408606461116 0 0 -1.97610447965623 0.743276668338821 2.35228110474476 "2" "N"
"17890" "0" 1.89999997615814 "75114001" "PARIS-14E" 75 2013-02-16 -0.0294502012847672 -27431.4193411393 -72991.0208776295 78.03649799328 98.581768293083 8 0 0 0 8 8 1022.14791671753 0 0.0155763489293434 0 0.0948124991512242 -2.33716687671028 0.0837605103525931 2.98749658285654 "2" "E"
"17891" "1" 0 "76116001" "BOOS" 151 2013-02-16 0.00088739860802893 -127397.103558537 1856.10253906256 71.2913740030199 98.2594634240786 8 0 0 0 7.71072143882736 8 1022.15189658898 0 0.0221855808222599 0 0.00551000173003563 -0.97611369737541 -1.53274575591309 3.29554284332847 "2" "E"
"17892" "0" 1.79999995231628 "80001001" "ABBEVILLE" 70 2013-02-16 -0.0172681349332039 -310851.918283876 -44550.978125334 84.860688190325 98.2518391124884 8 0 0 0 7.26228719949724 8 1022.94658347130 0 0.0180468461476268 0 0.00923511954016482 0.170496878024093 -2.57972085624294 3.26169067957988 "2" "E"
"17893" "0" 1.89999997615814 "86027001" "BIARD" 123 2013-02-16 0.0148221389311223 -700840.716404297 38172.2783036809 14.3448705052251 99.1896391170238 7.94879589805565 0 1.49535053799116 0 3.86413676579576 7.96090965633373 1017.59638427734 0 0.00573031311928937 0 0 4.67207870073617 -1.01475225766606 4.1575758374264 "2" "E"
"17894" "0" 0.100000001490116 "87085006" "LIMOGES" 402 2013-02-16 0.00481202098928436 -834737.700040096 11945.1802848429 9.023820690485 95.2066546713215 0 0 3.32570709620951 0 1.83601726924417 3.32570709620951 1016.27425725780 0 0 0 0 6.57151421167122 -3.04600953792566 1.91512464665042 "2" "E"
"17895" "0" 7.09999990463257 "13054001" "MARIGNANE" 9 2013-02-17 -0.0498264235191359 -154926.258788527 -124490.378934324 56.5474180909795 63.4139741702612 6.28956512909644 0.687211334980012 0 7.8943054732299 6.95089140366325 7.8943054732299 1015.37224578767 0 0.0294616647757092 0 0 -5.06498048194725 5.62785812656113 4.71338950861758 "2" "E"
"17896" "1" -0.400000005960464 "14137001" "CARPIQUET" 67 2013-02-17 -0.00169161196841567 -524660.289479588 -3758.42087035645 18.7842402890128 90.2488842705829 3.35751836282151 0 0.0625 0 5.02054004944831 3.36299740266009 1016.44086630464 0 0 0 0 2.84865865619861 0.452646778444799 5.8880413235039 "2" "E"
"17897" "0" 5.40000009536743 "20004002" "AJACCIO" 5 2013-02-17 -0.078549952365847 -825559.542722344 -198568.676108837 80.1259707465079 69.013700635378 0.099008261167913 0.0952258164179552 0 0.120706908463038 0.00458288192749023 0.126139123574833 1015.12057177441 0.00431775836887055 0 0 0 -2.73769586700654 2.73132695954118 3.28924712673181 "2" "E"
"17898" "1" -3.59999990463257 "21473001" "OUGES" 219 2013-02-17 0.0250758041300969 -907213.091183305 63824.7846858502 26.2973352198855 96.5228379611403 0.805778690657462 0 0 0 0.157769367957369 0.805778690657462 1018.90700057983 0 7.72858477375857e-05 0 0.000662438571453101 3.11299826274990 -3.03078557009428 2.73290532720109 "2" "N"
"17899" "1" -2.20000004768372 "25056001" "BESANCON" 307 2013-02-17 0.0110830348221711 -867431.561489 30317.3887215108 33.5884103235838 95.8556934244147 0 0 0 0 0 0 1018.52106767557 0 0 0 0 2.85025343635925 -4.25480607195902 1.91832258020426 "2" "E"
"17900" "0" 5.80000019073486 "31069001" "BLAGNAC" 151 2013-02-17 0.00410426418453484 -666165.931296263 7916.79115991882 38.9479248864890 89.7541854930218 0.365178368959965 0 8 0 8 8 1012.70020846891 0 0 0 0 0.2188275541429 5.24077845968569 4.9983993382824 "2" "E"
"17901" "0" 3.90000009536743 "33281001" "MERIGNAC" 47 2013-02-17 0.0086769914251948 -569573.717376647 23766.6720695199 71.0678611166385 97.2157787816383 0.709997902813587 0 8 0 8 8 1011.46843323946 0 0 0 0 2.24153877905671 2.94109937996278 2.48989205334583 "2" "E"
"17902" "0" 4.69999980926514 "34154001" "MAUGUIO" 2 2013-02-17 -0.181248100565442 -122244.181462440 -450827.565672838 100.004968885332 85.7488217701615 8 0 0 8 8 8 1015.38703241348 0 1.27707600793647 0 0 -4.23495762286007 5.40230760065142 5.64779062930565 "2" "N"
"17903" "0" 1 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2013-02-17 -0.0130752621516023 -701474.435591787 -34627.0794216394 26.3959371174213 94.0064080405854 3.56298951241479 0 0 0 3.10803885219684 3.56298951241479 1013.88077950794 0 0.000200885036932168 0 0 3.27596654990271 0.0346160044065293 5.86241465990849 "2" "E"
"17904" "0" 0.699999988079071 "44020001" "BOUGUENAIS" 26 2013-02-17 0.00537567237408977 -845721.34383092 12702.4982361498 19.2619348063955 94.2799778170546 0.161773458123203 0 0.752758643914378 0 0.721517058507961 0.911771719249826 1012.39778738426 0 0 0 0 5.07119811497359 -0.165094868838761 4.98608301161504 "2" "E"
"17905" "1" -1.29999995231628 "45055001" "BRICY" 125 2013-02-17 -0.0103132256798322 -498370.700152646 -26979.4936469011 22.3304118551696 95.3200997088188 3.45207785069942 0 0 0 5.775345966386 3.45207785069942 1017.17561157709 0 0.000162757933139801 0 0.000623919538023543 2.36833271748463 -0.904137486136335 4.49483962910137 "2" "E"
"17906" "1" -3.20000004768372 "51183001" "COURCY" 91 2013-02-17 0.0100262306991681 -859952.473031401 25139.5602698325 36.3372295605018 97.5948294179943 0.177055313513843 0 0 0 0 0.177055313513843 1019.85146728516 0 0.000494793057441711 0 0 2.42662337845103 -2.48226601268686 1.90489810294479 "2" "E"
"17908" "1" -2.40000009536743 "54526001" "TOMBLAINE" 212 2013-02-17 0.0112199379855652 -397918.482970069 31623.434461854 39.1581481576226 98.9186530591306 8 0 0 0 5.96702938212233 8 1020.51294229168 0 0.0083810983432572 0 0.00502934027463206 1.27156345281321 -2.52838772800113 3.00168323815927 "2" "E"
"17909" "1" -1.10000002384186 "59343001" "LESQUIN" 47 2013-02-17 0.0139019714016441 -816622.20391844 35924.4610644504 39.8180193935987 97.4684348970202 0.847966931462442 0 0.337499618530272 0 2.36984201490895 1.12343528866767 1020.45649972916 0 0.000952149275690317 0 0 2.18039530232602 -1.94277533561047 2.94748999693468 "2" "E"
"17910" "1" -1.10000002384186 "63113001" "CLERMONT-FERRAND" 331 2013-02-17 0.00120315710125845 -829861.872177779 3781.26668095576 33.784258531182 93.1193065302665 0 0 0 0 0 0 1016.24316360665 0 0 0 0 3.15684520955985 -3.63634648551523 1.46479977339444 "2" "S"
"17911" "1" -0.600000023841858 "67124001" "ENTZHEIM" 150 2013-02-17 0.0194148319976648 -655292.407345414 50697.4421515465 63.1908226413543 99.3056065811857 6.03742709269864 0 0 0 3.35137234337162 6.03742709269864 1020.95675384627 0 0.00507005809367911 0 0.00370577977992070 0.7445636253251 -3.82690130787375 2.24138638461537 "2" "N"
"17912" "1" -0.300000011920929 "69029001" "BRON" 197 2013-02-17 0.0059887186540876 -747552.666158212 17558.6687150894 95.7456746235852 99.6642161231382 7.30796205933165 0 0 0 0.468110312298425 7.30796205933165 1018.50160151557 0 0.00257669661326066 0 0.00222670702329699 2.82773914278846 -4.76918322454992 1.40063225409231 "2" "N"
"17913" "0" 0.699999988079071 "75114001" "PARIS-14E" 75 2013-02-17 0.00851667772760934 -935204.246006942 21156.7677298114 33.4221816352726 96.9344804101098 0.878573161111025 0 0 0 0.471470076480721 0.878573161111025 1018.49780611773 0 0 0 0 1.6202182517087 -0.892067275212517 2.32810945066654 "2" "E"
"17914" "1" -0.5 "76116001" "BOOS" 151 2013-02-17 -0.0808839502711614 -87394.3025714515 -202978.053763384 28.9981570879428 88.6156944534449 1.06497341517602 0 0 0 8 1.06497341517602 1018.29985645661 0 0 0 0 -0.162650983226509 1.31045609914593 4.17980269750026 "2" "E"
"17915" "1" -0.200000002980232 "80001001" "ABBEVILLE" 70 2013-02-17 -0.00084790743407853 -683569.331214596 -2676.24492162507 24.8097914422466 93.7970497959789 1.14983504712838 0 0.209896087646483 0 3.17105265258218 1.33119628131136 1019.27921831226 0 0.000409392220859681 0 0 2.41628778726498 -0.497169062502838 4.27821652820591 "2" "E"
"17916" "1" -0.300000011920929 "86027001" "BIARD" 123 2013-02-17 0.0104687933410532 -843955.447414737 26403.3208479462 43.4966087762005 95.6529925380888 0.0242275165561579 0 0 0 0.427048056471173 0.0242275165561579 1014.06477744606 0 0 0 0 3.30644948437648 -1.54314658711244 3.03133919521021 "2" "E"
"17917" "0" 1.79999995231628 "87085006" "LIMOGES" 402 2013-02-17 0.00520787880871501 -859485.692810683 13009.8423371910 23.9530167792395 91.2853415367317 0 0 0 0 0 0 1014.23749994278 0 0 0 0 3.85222784683219 -2.01638132649180 2.57673585085778 "2" "E"
"17918" "0" 1.70000004768372 "13054001" "MARIGNANE" 9 2013-02-18 -0.0146845183292329 -814880.760505066 -36827.7652889792 63.6357587893997 84.5686594973045 0 0 0 0 0 0 1017.17438963845 0.000308993760114623 0 0 0 -0.251649871468545 0.984243761453969 1.90556954147882 "2" "E"
"17919" "1" -1.39999997615814 "14137001" "CARPIQUET" 67 2013-02-18 0.00458631235065659 -724298.168541564 12240.4945338432 14.9954461259767 98.8778445842254 0.534250649334978 0 2.56472972572777 0.772770846476812 5.52756284384991 2.91079237892296 1018.68559000029 0 0 0 0 5.62869465641215 -3.23585585859831 1.21668690409360 "2" "E"
"17920" "0" 3.40000009536743 "20004002" "AJACCIO" 5 2013-02-18 -0.0468635068043563 -795743.696499824 -115769.371332644 77.200397141928 63.2751158149063 0.00375799674657168 0 0 0 0.417036751576229 0.00375799674657168 1015.88838930981 0 0 0 0 -3.42117509123635 3.22593800730246 3.13087792823137 "2" "E"
"17921" "1" -4.80000019073486 "21473001" "OUGES" 219 2013-02-18 0.0155654525218551 -780979.643099666 42016.1657395363 59.2175906494844 98.004071595858 0.69028369543957 0 3.10473877472396 1.33973843140120 1.15390128739819 3.53826019277039 1019.66580072133 0 0.000277475497796325 0 0.000177380672766955 3.04132235736688 -3.83991831771925 1.71168039148698 "2" "N"
"17922" "1" -4.40000009536743 "25056001" "BESANCON" 307 2013-02-18 0.00221289032916161 -767786.94253172 5093.27056860924 42.0245278300648 96.6215481801463 0 0 3.47454251138788 2.60788096883243 1.11899511120373 3.47454251138788 1018.99897377618 0 0 0 0 2.81022198666756 -4.56394173627507 1.68044742602544 "2" "E"
"17923" "0" 3.29999995231628 "31069001" "BLAGNAC" 151 2013-02-18 0.00471225320329396 -890946.56195721 11535.0273672369 65.8158745441449 85.7097022813855 0.0473614662782898 0 0 0 0.272190599097262 0.0473614662782898 1015.28653630352 0 0 0 0 -1.66929559678486 5.04990519144933 4.38549711208725 "2" "E"
"17924" "0" 4.30000019073486 "33281001" "MERIGNAC" 47 2013-02-18 0.0186526212952256 -878250.418103473 45580.1003159961 24.5277459443450 96.7148071556727 0.346227844071563 0 0 0 0.183329384031931 0.346227844071563 1014.88331763410 0 0 0 0 3.01508996820806 2.16929016300303 2.75941533220373 "2" "E"
"17925" "0" 2.90000009536743 "34154001" "MAUGUIO" 2 2013-02-18 -0.0692104862460064 -747815.300400308 -171812.156691051 74.1184322735208 90.850635121055 0 0 0 0 2.14359570058764 0 1017.51244979858 0 0 0 0 -1.69871755731819 2.82055152464197 2.84294604223649 "2" "N"
"17926" "1" -1.29999995231628 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2013-02-18 0.0242214137688279 -871968.30502697 61308.9420566112 14.9473778437823 97.4781442548064 1.42974198853791 0 2.8814819751924 0 1.88071324419616 3.77546484267532 1017.29239652950 0 0.000304371118545539 0 0 4.70425561302181 -1.30692566322739 3.01501961097924 "2" "E"
"17927" "0" 0.899999976158142 "44020001" "BOUGUENAIS" 26 2013-02-18 0.0164573030862538 -780017.852717196 42641.4532172419 73.7096898426471 96.530463656635 1.7113655255166 0 1.40900959758869 0 1.70958586614779 2.81339364438167 1016.12271986961 0 0 0 0 1.96919998610294 -0.0673496476940211 2.7365828350479 "2" "E"
"17928" "1" -2.5 "45055001" "BRICY" 125 2013-02-18 0.00406460452488933 -431655.266582513 11196.4606988020 12.4297406057461 98.4925587830997 6.3274257929794 0 1.56076386587540 0.579167351126671 7.72708275914192 6.67360763285001 1018.88225007057 0 0.00804036133922637 0 0.00408257148098823 5.06692812943558 -2.50868583602983 2.03108357920654 "2" "E"
"17929" "1" -5.30000019073486 "51183001" "COURCY" 91 2013-02-18 0.00078815115443829 -553017.113078118 1614.88616466519 21.0405634625886 99.9015611374034 3.59014865354401 0 3.41325669057551 1.76239776611329 4.54825196959427 5.48301678628194 1019.99425813220 0 0.00377356864282768 0 0.00205869192200219 5.10903956774563 -4.12031584227077 0.964234787963052 "2" "C"
"17931" "1" -4.69999980926514 "54526001" "TOMBLAINE" 212 2013-02-18 -0.0149439933502933 -124702.583474447 -39788.5369357543 24.1111817003961 98.446453055884 8 1.40968166855597 5.77673728333638 3.08013473881556 8 8 1020.59780681949 0 0.0128264777776081 0.00369222089648248 0.0193106403884649 3.30959269934261 -3.92968738873709 0.2085136166504 "2" "C"
"17932" "1" -2 "59343001" "LESQUIN" 47 2013-02-18 -0.0001373291015625 -605818.262568362 -846.080693356693 30.6303703803572 99.356679362245 0.235469959378412 0 1.11453232943996 1.54328107059018 4.73859485209005 2.42406366705928 1019.79225006104 0 0 0 0 3.12159417048076 -2.90508797004804 0.217841248195497 "2" "C"
"17933" "1" -4.69999980926514 "63113001" "CLERMONT-FERRAND" 331 2013-02-18 0.00773687965266844 -750048.311584115 18566.0349225997 49.9919149848608 90.8459205353068 0 0 0 0 0 0 1017.68655201606 0 0 0 0 1.68491369600088 -1.92391605785303 1.87054648000982 "2" "W"
"17934" "1" -3.5 "67124001" "ENTZHEIM" 150 2013-02-18 -0.00506239458491109 -76154.8594377041 -13537.2776670456 38.2709351687254 97.9278574834666 4.42017857672181 0.532944352598861 7.2995596715773 3.99531221389771 8 7.61233314097626 1019.86218984003 0 0.0091757165546369 0.00252833531249053 0.00605381213813416 0.88640960263001 -2.49405625263751 0.624856095447565 "2" "C"
"17935" "1" -2 "69029001" "BRON" 197 2013-02-18 0.00268909865157949 -711730.670673482 5826.28124999991 63.3202199468271 99.1159190640832 0.299688110182609 0 0.0223993337576746 0 0 0.339584717581595 1018.91428447723 0 0.000607101246714592 0 4.80331763199589e-05 3.65027324285916 -4.05203668778688 0.896021241109444 "2" "C"
"17936" "0" 0.800000011920929 "75114001" "PARIS-14E" 75 2013-02-18 0.00526121283901657 -549176.616671024 14138.8393949568 15.3821512446435 98.8250850140034 4.2506728912958 0 3.1082483163541 0.880123220986662 4.99191921987629 5.71331124166452 1019.61275625963 0 0.00607157384065712 0 0.00314202901234135 5.62404988132255 -3.40252253169114 0.779191968294287 "2" "C"
"17937" "1" -2.09999990463257 "76116001" "BOOS" 151 2013-02-18 0.0172618933268308 -686440.399303097 45046.9525600414 12.5621463262579 99.6833120020538 2.54515009527298 0 3.74708226323128 1.02979113161564 3.66898318546349 5.11317420338263 1019.46969395748 0 0.00216700754528528 0 0.000827965738389833 6.05547705209585 -3.17728600941652 0.820185077046324 "2" "C"
"17938" "1" -1.10000002384186 "80001001" "ABBEVILLE" 70 2013-02-18 0.00124982886480039 -634323.881884724 3903.53364261980 18.2496193400723 97.551597368424 0 0 2.46385511755943 1.36432698666795 4.02650913298384 2.51172307431443 1019.59318339348 0 0 0 0 5.62574965208388 -2.50100035592721 0.9404719652114 "2" "C"
"17939" "1" -0.899999976158142 "86027001" "BIARD" 123 2013-02-18 0.00483263046242799 -705810.81382473 11753.5304759676 64.5757590906047 99.26104654263 1.63009156811705 0 0.421386648816052 0 0.978441522710976 1.93873777020445 1016.88418373704 0 0.00194449430405807 0 0 3.35585727690788 -2.24090473629857 1.03546023162004 "2" "E"
"17940" "0" 2.09999990463257 "87085006" "LIMOGES" 402 2013-02-18 0.0107340567306800 -792918.845335666 25832.1298022643 46.1067588489342 94.6091765340207 0 0 0 0 0 0 1016.92207479107 0 0 0 0 2.14836329677460 -1.52014155624987 2.12785949102502 "2" "E"
"17941" "0" 0.5 "13054001" "MARIGNANE" 9 2013-02-19 -0.0307003530776487 -838934.724862784 -76401.5336964435 30.1911445431016 72.3493639310355 0 0 0 0 0 0 1012.59870220094 0 0 0 0 -0.631942883065205 3.47348126648342 4.50163062759066 "2" "N"
"17942" "1" -2.5 "14137001" "CARPIQUET" 67 2013-02-19 0.0004119873046875 -718454.981181185 1434.78444381529 17.0632955097169 98.6973915626041 0 0 0.290583422621752 0.0219165773782485 0.112500190734862 0.3125 1019.27015831709 0 0 0 0 4.94639394131487 -3.15756783077948 0.593720061151108 "2" "C"
"17943" "0" 0.100000001490116 "20004002" "AJACCIO" 5 2013-02-19 -0.00540429460920666 -853905.73582673 -13039.3934907911 14.2441208289710 69.5511600145665 0 0 0 0 0 0 1013.95409210205 0 0 0 0 1.90176969276946 0.0742154655541498 0.696479399572739 "2" "C"
"17944" "1" -0.800000011920929 "21473001" "OUGES" 219 2013-02-19 -0.00234000416014628 -618311.99717772 -5531.51051211366 41.2352406366154 92.1580505571967 0.865585968756941 0 0 1.81057542281633 2.03821982638329 1.81057542281633 1017.56342456997 0 0 0 0 0.285888667505783 -1.09000448481527 3.75741954663746 "2" "N"
"17945" "0" 1.29999995231628 "25056001" "BESANCON" 307 2013-02-19 0.00402207863594128 -480200.762813821 10052.7025566846 52.644271137823 93.8579975582687 4.30836520693356 0 0 3.39951065974128 2.87576375203025 4.30836520693356 1017.02947087541 0.00117188878357410 0 0 0 0.286841228604317 -2.16551566925261 2.26918000073508 "2" "E"
"17946" "0" 2.09999990463257 "31069001" "BLAGNAC" 151 2013-02-19 0.00563880889692573 -821466.216870707 15376.9255866111 18.7239822175491 98.4988049854432 0.760636150836956 0 0.0234700307198617 0 0 0.784106181556817 1014.63236879873 0 0 0 0 4.62484864926414 -0.148530652361150 0.90473143993392 "2" "C"
"17947" "0" 2.09999990463257 "33281001" "MERIGNAC" 47 2013-02-19 0.00945793384472164 -712074.989734431 24637.5780034246 21.1568988710579 96.5301487332967 0 0 0.25 0 0 0.25 1014.41635803700 0 0 0 0 5.76226020899674 0.739692607540172 1.13123375458788 "2" "E"
